,TCGA.77.A5G6.01A,TCGA.22.4609.01A,TCGA.56.A4BY.01A,TCGA.63.6202.01A,TCGA.66.2786.01A,TCGA.66.2766.01A,TCGA.56.7822.01A,TCGA.39.5011.01A,TCGA.77.8139.01A,TCGA.21.1078.01A,TCGA.22.5474.01A,TCGA.33.4533.01A,TCGA.NC.A5HR.01A,TCGA.33.4586.01A,TCGA.33.4583.01A,TCGA.39.5037.01A,TCGA.60.2714.01A,TCGA.60.2725.01A,TCGA.22.5472.01A,TCGA.22.4591.01A,TCGA.56.8625.01A,TCGA.98.8022.01A,TCGA.85.8276.01A,TCGA.46.3766.01A,TCGA.56.7221.01A,TCGA.60.2709.01A,TCGA.66.2765.01A,TCGA.66.2787.01A,TCGA.90.7964.01A,TCGA.18.3407.01A,TCGA.77.7142.01A,TCGA.63.A5MG.01A,TCGA.34.2600.01A,TCGA.21.5787.01A,TCGA.NK.A7XE.01A,TCGA.94.7943.01A,TCGA.22.4595.01A,TCGA.77.8154.01A,TCGA.NC.A5HK.01A,TCGA.18.3411.01A,TCGA.63.A5MY.01A,TCGA.43.6771.01A,TCGA.NC.A5HG.01A,TCGA.LA.A446.01A,TCGA.96.A4JL.01A,TCGA.98.8021.01A,TCGA.22.4594.01A,TCGA.66.2790.01A,TCGA.85.A50Z.01A,TCGA.56.A62T.01A,TCGA.22.4605.01A,TCGA.66.2791.01A,TCGA.94.A5I4.01A,TCGA.77.A5GF.01A,TCGA.60.2719.01A,TCGA.34.2608.01A,TCGA.22.5482.01A,TCGA.18.3416.01A,TCGA.39.5040.01A,TCGA.39.5024.01A,TCGA.43.2578.01A,TCGA.43.7656.01A,TCGA.66.2793.01A,TCGA.56.7579.01A,TCGA.56.A4BX.01A,TCGA.NC.A5HM.01A,TCGA.58.A46N.01A,TCGA.77.8133.01A,TCGA.77.7140.01A,TCGA.68.A59J.01A,TCGA.77.6843.01A,TCGA.18.3417.01A,TCGA.77.8007.01A,TCGA.18.4086.01A,TCGA.18.3408.01A,TCGA.21.5783.01A,TCGA.60.2720.01A,TCGA.34.7107.01A,TCGA.33.AASJ.01A,TCGA.94.8490.01A,TCGA.77.7139.01A,TCGA.98.A53C.01A,TCGA.98.A53I.01A,TCGA.21.5784.01A,TCGA.56.6546.01A,TCGA.58.8393.01A,TCGA.56.7223.01A,TCGA.33.4582.01A,TCGA.33.4566.01A,TCGA.37.3789.01A,TCGA.77.6845.01A,TCGA.60.2708.01A,TCGA.60.2697.01A,TCGA.63.A5MI.01A,TCGA.56.7580.01A,TCGA.43.A475.01A,TCGA.77.8136.01A,TCGA.21.A5DI.01A,TCGA.85.8052.01A,TCGA.21.1080.01A,TCGA.77.A5FZ.01A,TCGA.66.2737.01A,TCGA.34.8456.01A,TCGA.85.A4PA.01A,TCGA.85.8355.01A,TCGA.66.2742.01A,TCGA.56.8626.01A,TCGA.77.8140.01A,TCGA.22.4601.01A,TCGA.92.8064.01A,TCGA.22.5481.01A,TCGA.85.7950.01A,TCGA.58.8386.01A,TCGA.43.5668.01A,TCGA.85.8350.01A,TCGA.56.A49D.01A,TCGA.21.5782.01A,TCGA.77.8143.01A,TCGA.85.7698.01A,TCGA.85.8666.01A,TCGA.56.8503.01A,TCGA.34.5927.01A,TCGA.85.A513.01A,TCGA.NK.A5CX.01A,TCGA.77.A5G8.01B,TCGA.63.5131.01A,TCGA.77.A5GH.01A,TCGA.85.A4CL.01A,TCGA.MF.A522.01A,TCGA.66.2755.01A,TCGA.77.7463.01A,TCGA.68.7755.01A,TCGA.NK.A5CT.01A,TCGA.NC.A5HI.01A,TCGA.63.A5MJ.01A,TCGA.77.A5G1.01A,TCGA.18.3412.01A,TCGA.39.5031.01A,TCGA.22.5480.01A,TCGA.94.8491.01A,TCGA.85.6798.01A,TCGA.85.8584.01A,TCGA.66.2770.01A,TCGA.85.6175.01A,TCGA.60.2704.01A,TCGA.60.2716.01A,TCGA.21.1083.01A,TCGA.56.8629.01A,TCGA.43.8116.01A,TCGA.33.4589.01A,TCGA.63.A5MR.01A,TCGA.90.A4ED.01A,TCGA.63.5128.01A,TCGA.O2.A52N.01A,TCGA.33.A5GW.01A,TCGA.60.2721.01A,TCGA.90.A4EE.01A,TCGA.22.5483.01A,TCGA.68.A59I.01A,TCGA.98.A53D.01A,TCGA.52.7812.01A,TCGA.39.5036.01A,TCGA.63.A5MP.01A,TCGA.77.A5G3.01A,TCGA.77.8138.01A,TCGA.46.6026.01A,TCGA.85.7699.01A,TCGA.85.8354.01A,TCGA.85.8582.01A,TCGA.39.5022.01A,TCGA.34.2596.01A,TCGA.XC.AA0X.01A,TCGA.56.8623.01A,TCGA.66.2777.01A,TCGA.56.7823.01B,TCGA.68.8251.01A,TCGA.66.2734.01A,TCGA.77.8153.01A,TCGA.85.A4QR.01A,TCGA.85.A4QQ.01A,TCGA.22.4593.01A,TCGA.66.2771.01A,TCGA.58.8391.01A,TCGA.77.8008.01A,TCGA.60.2706.01A,TCGA.34.8454.01A,TCGA.L3.A524.01A,TCGA.51.4079.01A,TCGA.39.5021.01A,TCGA.56.7222.01A,TCGA.66.2783.01A,TCGA.22.4596.01A,TCGA.37.4133.01A,TCGA.46.3768.01A,TCGA.63.A5MS.01A,TCGA.85.8288.01A,TCGA.66.2794.01A,TCGA.56.8307.01A,TCGA.L3.A4E7.01A,TCGA.56.5897.01A,TCGA.58.8388.01A,TCGA.60.2712.01A,TCGA.34.5929.01A,TCGA.34.A5IX.01A,TCGA.56.8083.01A,TCGA.33.AAS8.01A,TCGA.18.3410.01A,TCGA.60.2713.01A,TCGA.66.2789.01A,TCGA.34.5234.01A,TCGA.37.A5EL.01A,TCGA.O2.A5IB.01A,TCGA.43.A56U.01A,TCGA.NC.A5HF.01A,TCGA.37.A5EN.01A,TCGA.56.A4BW.01A,TCGA.66.2753.01A,TCGA.85.8664.01A,TCGA.77.8156.01A,TCGA.34.8455.01A,TCGA.63.A5M9.01A,TCGA.66.2759.01A,TCGA.56.7582.01A,TCGA.96.7545.01A,TCGA.85.6561.01A,TCGA.6A.AB49.01A,TCGA.85.7696.01A,TCGA.43.3920.01A,TCGA.56.8305.01A,TCGA.58.A46J.01A,TCGA.46.3769.01A,TCGA.NK.A5D1.01A,TCGA.18.3415.01A,TCGA.63.A5MT.01A,TCGA.66.2795.01A,TCGA.37.4135.01A,TCGA.90.6837.01A,TCGA.63.A5MV.01A,TCGA.85.8352.01A,TCGA.77.A5GB.01B,TCGA.70.6723.01A,TCGA.85.7697.01A,TCGA.63.A5MM.01A,TCGA.43.A474.01A,TCGA.66.2754.01A,TCGA.56.8622.01A,TCGA.18.3406.01A,TCGA.22.5485.01A,TCGA.66.2767.01A,TCGA.85.7843.01A,TCGA.85.8351.01A,TCGA.34.5241.01A,TCGA.39.5039.01A,TCGA.66.2768.01A,TCGA.NC.A5HN.01A,TCGA.85.7844.01A,TCGA.98.A53J.01A,TCGA.46.6025.01A,TCGA.56.6545.01A,TCGA.85.A4CN.01A,TCGA.63.A5ML.01A,TCGA.63.7021.01A,TCGA.60.2722.01A,TCGA.98.A53H.01A,TCGA.33.4587.01A,TCGA.56.8504.01A,TCGA.NC.A5HJ.01A,TCGA.46.3767.01A,TCGA.43.7657.01A,TCGA.21.1077.01A,TCGA.85.A4JB.01A,TCGA.51.4080.01A,TCGA.85.8580.01A,TCGA.85.8479.01A,TCGA.18.3419.01A,TCGA.22.5492.01A,TCGA.92.8063.01A,TCGA.77.8130.01A,TCGA.34.5239.01A,TCGA.66.2792.01A,TCGA.90.7767.01A,TCGA.98.8020.01A,TCGA.37.4141.01A,TCGA.33.AASL.01A,TCGA.85.A511.01A,TCGA.58.8392.01A,TCGA.77.8131.01A,TCGA.22.5477.01A,TCGA.43.6773.01A,TCGA.68.7756.01A,TCGA.43.3394.01A,TCGA.94.A4VJ.01A,TCGA.66.2727.01A,TCGA.22.4607.01A,TCGA.56.1622.01A,TCGA.66.2781.01A,TCGA.77.7465.01A,TCGA.37.4130.01A,TCGA.77.7337.01A,TCGA.21.1076.01A,TCGA.77.A5GA.01A,TCGA.34.5231.01A,TCGA.60.2723.01A,TCGA.22.5489.01A,TCGA.52.7622.01A,TCGA.NC.A5HD.01A,TCGA.21.1072.01A,TCGA.NC.A5HQ.01A,TCGA.63.A5MU.01A,TCGA.92.7341.01A,TCGA.56.8309.01A,TCGA.21.5786.01A,TCGA.56.5898.01A,TCGA.77.7338.01A,TCGA.94.8035.01A,TCGA.56.A5DR.01A,TCGA.22.5471.01A,TCGA.52.7809.01A,TCGA.96.8170.01A,TCGA.56.8304.01A,TCGA.18.4721.01A,TCGA.77.8009.01A,TCGA.33.6738.01A,TCGA.51.4081.01A,TCGA.43.5670.01A,TCGA.O2.A52V.01A,TCGA.22.5478.01A,TCGA.90.A59Q.01A,TCGA.34.5928.01A,TCGA.46.3765.01A,TCGA.58.8387.01A,TCGA.NC.A5HL.01A,TCGA.22.5473.01A,TCGA.34.5240.01A,TCGA.85.6560.01A,TCGA.NK.A5CR.01A,TCGA.37.5819.01A,TCGA.39.5035.01A,TCGA.85.A512.01A,TCGA.NC.A5HH.01A,TCGA.37.3783.01A,TCGA.94.A5I6.01A,TCGA.18.5595.01A,TCGA.56.A4ZK.01A,TCGA.18.3421.01A,TCGA.LA.A7SW.01A,TCGA.60.2711.01A,TCGA.33.AASI.01A,TCGA.56.8082.01A,TCGA.60.2710.01A,TCGA.33.4547.01A,TCGA.NC.A5HT.01A,TCGA.60.2696.01A,TCGA.33.4532.01A,TCGA.68.8250.01A,TCGA.63.A5MW.01A,TCGA.77.6844.01A,TCGA.56.7731.01A,TCGA.98.A539.01A,TCGA.22.4613.01A,TCGA.92.7340.01A,TCGA.39.5028.01A,TCGA.43.6647.01A,TCGA.63.7022.01A,TCGA.66.2758.01A,TCGA.60.2724.01A,TCGA.77.8145.01A,TCGA.58.A46K.01A,TCGA.94.7033.01A,TCGA.43.2576.01A,TCGA.85.8481.01A,TCGA.39.5030.01A,TCGA.33.6737.01A,TCGA.77.7141.01A,TCGA.18.3414.01A,TCGA.77.7138.01A,TCGA.33.AASD.01A,TCGA.34.5232.01A,TCGA.85.A510.01A,TCGA.39.5034.01A,TCGA.22.1012.01A,TCGA.98.A53A.01A,TCGA.58.8390.01A,TCGA.22.4604.01A,TCGA.77.8146.01A,TCGA.56.7730.01A,TCGA.18.5592.01A,TCGA.33.4538.01A,TCGA.58.A46M.01A,TCGA.43.6770.01A,TCGA.33.A4WN.01A,TCGA.O2.A52Q.01A,TCGA.22.5491.01A,TCGA.85.8048.01A,TCGA.22.5479.01A,TCGA.37.3792.01A,TCGA.63.A5MH.01A,TCGA.33.AASB.01A,TCGA.63.7020.01A,TCGA.70.6722.01A,TCGA.56.8628.01A,TCGA.22.0940.01A,TCGA.37.A5EM.01A,TCGA.63.A5MB.01A,TCGA.98.A53B.01A,TCGA.94.7557.01A,TCGA.58.A46L.01A,TCGA.52.7810.01A,TCGA.34.5236.01A,TCGA.21.1075.01A,TCGA.98.A538.01A,TCGA.56.8308.01A,TCGA.90.7766.01A,TCGA.68.7757.01B,TCGA.77.8144.01A,TCGA.85.8287.01A,TCGA.96.7544.01A,TCGA.98.8023.01A,TCGA.NC.A5HE.01A,TCGA.NC.A5HO.01A,TCGA.85.7710.01A,TCGA.43.7658.01A,TCGA.77.8150.01A,TCGA.77.7335.01A,TCGA.56.8201.01A,TCGA.60.2695.01A,TCGA.66.2744.01A,TCGA.85.A4JC.01A,TCGA.77.8128.01A,TCGA.60.2698.01A,TCGA.85.A53L.01A,TCGA.85.8353.01A,TCGA.43.A56V.01A,TCGA.56.A4ZJ.01A,TCGA.NC.A5HP.01A,TCGA.66.2780.01A,TCGA.92.8065.01A,TCGA.96.A4JK.01A,TCGA.66.2785.01A,TCGA.77.A5G7.01B,TCGA.39.5019.01A,TCGA.85.8072.01A,TCGA.52.7811.01A,TCGA.22.1011.01A,TCGA.O2.A52W.01A,TCGA.63.A5MN.01A,TCGA.39.5029.01A,TCGA.66.2800.01A,TCGA.66.2782.01A,TCGA.22.0944.01A,TCGA.85.A50M.01A,TCGA.90.7769.01A,TCGA.43.6143.01A,TCGA.98.7454.01A,TCGA.56.8624.01A,TCGA.51.6867.01A,TCGA.85.8049.01A,TCGA.66.2788.01A,TCGA.43.2581.01A,TCGA.O2.A52S.01A,TCGA.39.5027.01A,TCGA.77.8148.01A,TCGA.60.2703.01A,TCGA.22.A5C4.01A,TCGA.79.5596.01A,TCGA.85.8070.01A,TCGA.21.1079.01A,TCGA.96.8169.01A,TCGA.J1.A4AH.01A,TCGA.77.6842.01A,TCGA.43.8115.01A,TCGA.66.2763.01A,TCGA.43.8118.01A,TCGA.85.8071.01A,TCGA.85.A5B5.01A
ATP11A,0,0,0,0.021596055,0.022274874,0,0,0,0,0.050362718,0,0,0,0,0,0.024583194,0.066872021,0.059702175,0.023627233,0.019766174,0,0,0.03582211,0,0.020339084,0.09381915,0.020695519,0.057488104,0.02291387,0,0,0,0,0.022687841,0.112921788,0.022047049,0.021625729,0.082731293,0.361469219,0.093400959,0,0,0.028369101,0.028017292,0.06063999,0,0,0.047766539,0.056257428,0.048382509,0.023887403,0,0,0,0,0.022358807,0,0.035266585,0,0.01569105,0,0,0.036039649,0,0,0,0,0.112610627,0,0,0,0,0.018052527,0,0,0,0.031041504,0.021570823,0,0,0.02324295,0.061999556,0,0,0.018206872,0.028697624,0,0,0,0.072239364,0,0,0.074131564,0,0.024564959,0,0.082733644,0,0,0,0.038107797,0,0,0.221481975,0.029581591,0,0.074832252,0,0,0,0.027195843,0.032433579,0,0,0.030406291,0,0.233698128,0,0.020586684,0,0,0.122760138,0,0,0,0,0,0.025874166,0,0.022537635,0,0,0.031734397,0,0,0.080951995,0,0.052140241,0,0,0,0,0.021889383,0,0.048559161,0,0.022240959,0,0,0,0,0,0,0.03087259,0,0.025147473,0.060189346,0.059494484,0,0,0,0.030897971,0,0.028439323,0,0.133005569,0,0,0,0.089845807,0.023465458,0.034049021,0.039059799,0.028475194,0.081761011,0.026979779,0.060235153,0,0,0,0,0,0,0.056658973,0,0,0,0,0.035187578,0.045885951,0,0.054253356,0,0,0,0,0,0,0,0,0.035426954,0.025746173,0,0,0.145125598,0.150495418,0,0,0,0,0,0,0,0,0.050119649,0,0,0,0.045860676,0,0.025039175,0.023408255,0,0.064861391,0.034830548,0,0,0.027019164,0,0,0,0,0,0.297555038,0,0.108934193,0,0.228350453,0.278419325,0,0,0.037933798,0,0,0,0,0,0,0.048167024,0.019027451,0,0,0.038042615,0.040235801,0,0.021568311,0,0.043074852,0,0.038200694,0,0.032675294,0,0.027209583,0,0,0,0,0,0,0,0,0.039320814,0,0,0,0,0,0.030023395,0,0,0,0.14105474,0,0.090561328,0,0.084571924,0,0.035124714,0,0.023394362,0,0,0,0,0.022197175,0.078900259,0.088935829,0,0.023175008,0,0.029619123,0.022538503,0.038564902,0,0,0,0,0,0,0.055211516,0,0,0,0.032008586,0,0.02253155,0,0,0,0,0,0.048190794,0,0,0.054715659,0,0.037254799,0,0,0,0.032698653,0,0,0.015626133,0,0,0,0,0,0,0,0,0,0.030365892,0.029298499,0,0.064782687,0,0.020977911,0,0.236964811,0,0,0,0,0.129221821,0,0.027723645,0,0.154187202,0,0,0.035627908,0,0.04562551,0.052290299,0.094757461,0.070902123,0.068229766,0,0.041356306,0.016101355,0,0,0,0,0.099408547,0.479086686,0,0,0.033762066,0.061572229,0.055505129,0,0,0.02268117,0,0.030890648,0.014816818,0.026092752,0,0,0,0,0.047249218,0,0,0,0,0.07422939,0.022362843,0.030691717,0,0.028542755,0,0.124523124,0,0.013489386,0,0,0,0.070619285,0.032991784,0,0,0.020013485,0.084145617,0.02759915,0,0,0,0,0.037572024,0,0,0,0,0,0,0,0.027792876,0,0.080292071,0,0,0,0.033437117,0.02506024,0,0.015178416,0,0,0.131187313,0.0306045,0,0,0,0,0.057177361,0,0,0.015778321,0.02277923,0,0,0,0,0,0,0.139855776,0,0.046447733,0,0,0,0,0,0,0.027174471,0,0,0,0.254919854,0.029671871
CCDC121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH1L,0.453533054,0.188377549,0.698719579,0.116975145,0.289564727,0.612095312,0.222488215,0.171354479,1.778781082,0.313708411,0.407503971,0.530444698,1.072625103,0.701808008,0.079005479,1.131817471,0.356175773,0.29103943,0.499110423,0.385428915,0.308264002,0.456837336,0.368658225,0.082773451,0.418633661,0.41924183,0.274638593,0.412584619,0.421984528,0.112623883,0.596565429,0.431369614,0.276691316,0.178188771,0.74416377,0.32242848,0.866805475,0.392100171,0.835370631,0.664002656,0.713764946,0.071968321,0.51476563,0.629786598,0.706182173,0.299743671,0.231813709,0.478646265,0.457077978,0.399647776,0.342873541,0.291424404,1.526603937,0.330004931,0.438620509,0.163493903,0.557252149,0.114612986,0.467915386,0.203977568,0.897527602,0.403200465,0.556345499,0.21826111,0.436099565,0.846262398,0.233664288,1.209746166,0.692567389,0.248502253,0.259759867,0.460764827,0.317790223,0.461497971,0.17267109,0.361864957,0.907936931,0.490721599,0.581103022,0.663224587,0.207727677,0.109141798,0.65243244,0.169952277,0.389539599,0.287565533,0.831731631,0.421505906,0.910527399,0.4825847,0.310949411,0.482767035,0.173998069,0.483363114,0.592100219,0.85028289,0.9746767,0.492746389,0.735094947,0.46192342,0.165128864,0.31475133,0.734383758,0.38988894,0.184263172,0.310058727,0.162131715,0.26505876,0.521918957,0.474389798,0.98695304,0.939870076,0.179749354,0.177721631,0.403504792,0.339947907,0.996838866,0.46454572,0.31222207,0.802654006,0.150989093,0.560441782,0.165190512,0.329463428,0.787981901,0.113943064,0.550673859,0.462486926,1.371370649,0.329603087,0.299900892,0.766006734,0.378156957,0.299771805,0.610717092,0.321549728,0.447246623,0.501291748,0.549161937,0.420165337,0.443484649,2.358932801,0.219343324,0.130640368,0.637825805,0.298711678,0.47584966,0.720488578,1.079786949,0.121195154,0.833222503,0.561570782,0.331011319,0.376248476,0.169986912,0.320096834,2.029449023,1.17219231,0.610667878,0.086142631,0.447035191,0.912106661,0.320703534,0.308083482,0.588032977,0.513303069,1.367238648,1.04175001,0.241110914,0.579113838,0.247846511,0.138320024,0.031735141,0.200506845,0.321072733,0.518783214,0.195758413,0.726065599,0.79969314,0.892034432,0.222855764,0.139936262,0.477766808,0.061378724,0.709607993,0.11606849,0.58395538,0.547919118,1.334155901,1.342124073,0.59389917,0.080812487,0.353416558,0.280578959,0.029545192,0.454109738,0.348295247,0.435644479,0.549740355,0.227481526,0.882695302,0.257990418,0.142503855,0.161619795,0.658336607,0.652127376,1.81610176,0.236613318,0.340806015,0.273908129,0.681301893,1.984690417,0.620381123,2.018070501,0.366489011,0.635329125,0.268243445,0.793038743,0.509229412,0.26096963,0.556061771,0.202865497,0.695571644,0.281057651,0.226391815,0.944401599,0.556659412,0.35123866,0.418486312,0.392106751,0.285039536,0.971800131,0.169298914,0.419044189,0.458324617,0.737553283,0.31188377,0.388727876,0.879701509,0.373734591,1.26759998,0.369843506,0.191992536,0.379852123,1.070841112,0.678834179,0.116906881,0.256186574,0.971841094,0.438014716,0.561537552,0.60774724,0.288481231,0.604776366,0.170482162,0.6834255,0.408371272,0.194429299,0.210701807,0.424174235,0.533455448,0.221232379,0.084222935,0.176857018,1.219361518,0.338297865,0.456369469,0.237586867,0.527626094,0.28110277,0.500115982,0.531243615,0.298173955,1.627727582,0.347434811,0.286048199,0.513557181,0.142565446,0.426882421,0.550208213,0.347721824,0.393491354,0.999597723,0.520092992,1.308069081,0.689540089,0.263398456,0.660236339,0.351968415,0.388837261,1.634632357,0.39854471,0.183416781,1.52873779,0.325884309,0.667282696,0.804868241,0.473692693,0.212192799,0.16318582,0.861039989,0.28877784,0.439487704,0.584883578,0.390071996,0.608386164,0.585352997,0.581841133,0.266918142,0.441239514,0.26914812,0.830567786,0.40290885,0.23308104,0.632817555,0.485137864,1.684183185,0.942560688,0.291025288,0.390372578,0.379176012,0.594439064,0.261025688,0.582975449,0.9964753,0.496415823,0.515677552,0.635641062,0.162666153,0.308960776,0.407357829,0.522481647,0.552963976,1.229776952,1.282281348,0.468236429,0.783988155,0.664268401,5.037728418,1.13994841,0.223785432,0.368502793,0.472170979,0.377276675,0.699027296,1.134672646,1.049941873,1.017597719,0.387496871,0.340880891,0.281372988,0.506990849,0.468154123,0.461315265,0.653629938,1.413540253,0.262474,0.260242894,0.307838801,0.757465553,0.328096917,0.627725512,0.253557241,0.154383,0.445971013,0.475726821,0.254907612,0.769881421,0.531257716,0.147826754,0.334257949,0.358410637,0.239835958,0.536854401,0.837515389,0.655605268,0.365882033,0.296145805,1.578610119,0.456953017,0.607446962,0.60347895,0.558623054,0.471008652,0.555272339,1.205444056,0.59583548,0.410345464,0.936988395,0.381213018,0.204930713,0.529173226,0.310961778,0.472923369,0.169968441,0.563036404,1.918452173,0.808797301,0.380285326,0.183288936,0.371909088,0.399723913,0.473789268,0.420790715,0.200982575,0.444823306,0.833464759,0.327622037,0.255728655,0.522261074,0.595221029,0.198519541,0.363384238,0.34846533,0.58954109,0.462211277,0.168024879,0.979916621,0.500794652,0.167829435,0.54416645,3.314294393,0.048092492,0.081403626,0.585526044,1.519271929,0.31568836,0.373169561,1.277344129,0.47552447,0.903606807,0.730120265,1.888521714,0.268189828,0.786159026,0.306938607,0.206608261,0.479947642,0.692268505,0.83170321,0.378184258,0.294900087,0.420630912,0.612872463,0.89515495,0.208975938,0.227976656,0.461533623,0.329785565,0.067101986,0.212589481,0.282588377,0.957189627,0.246767633,0.579017988,0.490064248,0.47268,0.226267637,0.345348928,0.766913661,0.426110366,0.733636244,2.402630911,0.604336186,0.255677937,1.130756145,0.391758347,0.242026421,0.385924288,0.323819462,0.528465581,0.424996099,0.315026563,0.193308461,0.474117641
ABL1,0,0.176224158,0,0,0,0,0.179226618,0,0,0,0,0.210724606,0,0,0,0.128716497,0,0,0,0,0,0,0,0,0,0.061404106,0,0,0,0,0,0,0,0,0,0.173156035,0,0,0,0,0,0,0,0,0.158754132,0,0,0.312629317,0,0.063332161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081156722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064736089,0,0,0,0,0,0,0,0,0,0.424551904,0,0,0.398014931,0,0,0,0,0,0,0,0,0,0,0,0,0.203213952,0,0,0,0,0,0,0,0,0,0.068250989,0,0,0,0,0,0.122211957,0,0,0,0.167824649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37226754,0,0,0,0,0,0,0,0.089139571,0,0.074547417,0,0,0,0,0,0.200534872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071962745,0,0,0,0,0,0,0,0,0,0,2.507950049,0,0,0.056335715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459700873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079061009,0,0,0,0,0.314678049,0,0.099594711,0,0,0,0,0,0.081471366,0,0,0.171086373,0,0,0,0,0,0,0.055438974,0,0,0,0,0,0,0,0,0.344533161,0,0,0.113942745,0.100098678,0,0,0,0,0,0,0,0,0.061245915,0,0,0,0,0,0,0.155221335,0,0.060671651,0,0,0,0,0,0,0,0,0,0,0,0,0.069549742,0.060895046,0,0,0,0,0,0,0,0.527716312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438428638,0,0,0,0,0,0.04705484,0,0,0,0,0,0,0,0.220535585,0,0,0,0,0,0,0,0.07257988,0,0,0,0,0,0,0,0,0,0,0,0.369275448,0,0,0,0,0,0.200199603,0,0.418079392,0.392641111,0,0,0,0,0,0,0,0,0,0.038790097,0.136620475,0.324783567,0.047713712,0.099382447,0,0,0,0.067399775,0,0,0,0.058545422,0,0.06779406,0,0,0,0,0.03531491,0,0,0,0,0.172743497,0,0,0,0.220291333,0,0,0.187866989,0,0,0,0.085758865,0,0,0,0,0,0,0,0,0.140135225,0,0.0570591,0,0,0,0,0.039736752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054923409,0,0.068854497,0,0,0,0,0,0,0,0
